Gene name,Mutated samples,Samples tested
FABP6_ENST00000402432,2,1281
KCTD4,2,1281
NHLH2_ENST00000320238,2,1281
TGFB1I1,2,1281
AP2S1_ENST00000597020,2,1281
HDDC3_ENST00000559898,2,1281
LCE5A,2,1281
TLX2,2,1281
TOMM6,2,1259
ZNF691_ENST00000630961,2,1281
DLX4_ENST00000611342,2,1281
POLR1D_ENST00000647448,2,1281
SERF2_ENST00000403425,2,1281
FLYWCH2,2,1281
KRBOX1,2,1259
RPUSD4,2,1281
CMTM3,2,1281
COQ10A,2,1281
OR10C1_ENST00000622521,2,1259
CALML6,2,1281
EVA1B,2,1281
PRXL2B_ENST00000537325,2,1281
ETFBKMT_ENST00000538391,2,1281
GAREM2_ENST00000407684,2,1259
SLC6A8_ENST00000430077,2,1281
FAM200B,2,1259
P2RX2_ENST00000389110,2,1281
ZNF213_ENST00000574902,2,1281
MED21,2,1281
DMKN_ENST00000408915,2,1281
HBB_ENST00000485743,2,1281
RLN2,2,1281
RPL23A_ENST00000472628,2,1281
MYL6,2,1281
SPOCK2_ENST00000412663,2,1281
THTPA_ENST00000556015,2,1281
OR8B2_ENST00000375013,2,1259
ZFP36L1_ENST00000336440,2,1281
HYAL2_ENST00000357750,2,1281
GGCT_ENST00000409144,2,1281
CLEC10A_ENST00000576617,2,1281
OMG,2,1281
RAB26,2,1281
PITX2_ENST00000644743,2,1281
OR2S2,2,1259
TMEM134_ENST00000393877,2,1281
RPL17-C18orf32_ENST00000332968,2,1259
NPIPB6_ENST00000533640,2,1259
ODF1_ENST00000518835,2,1281
CDK2_ENST00000440311,2,1281
GPR21,2,1281
DERL3_ENST00000404056,2,1281
IL32_ENST00000548246,2,1281
TRIB2_ENST00000405331,2,1281
TAF1B_ENST00000625239,2,1281
MRPL55_ENST00000336300,2,1281
EPGN_ENST00000514968,2,1281
ZCCHC18,2,1281
ISCU_ENST00000535729,2,1281
TCAF2_ENST00000643242,2,1281
UPK3B,2,1281
HES6,2,1281
RAB39B,2,1281
PELI3_ENST00000524466,2,1281
TMEM170A,2,1281
NEU2,2,1311
EXOSC3,2,1281
RPS11_ENST00000594493,2,1281
NME2_ENST00000512737,2,1259
NLRP6_ENST00000534750,2,1281
SFTPC_ENST00000520605,2,1281
MYMX,2,1259
METTL7B_ENST00000614691,2,1281
RPL23_ENST00000394333,2,1281
ZC3H14_ENST00000406216,2,1281
ERCC6_ENST00000374127,2,1281
THAP1,2,1281
TMEM97_ENST00000582113,2,1281
HSPA1L,2,1281
RUVBL2_ENST00000639391,2,1281
DNAJC19,2,1281
S100A4,2,1281
TRAPPC2B_ENST00000543226,2,1259
SRSF5_ENST00000553548,2,1281
SCAMP3,2,1281
CENPX_ENST00000306704,2,1281
DIABLO_ENST00000475784,2,1259
NME2_ENST00000503064,2,1259
ENO2,2,1281
RNASE7,2,1281
GPR101,2,1281
SFN,2,1281
MRPL20,2,1259
ARL17A_ENST00000570550,2,1259
UXT_ENST00000333119,2,1281
SP5,2,1281
SNCG,2,1281
PYCR1_ENST00000577756,2,1281
LIF_ENST00000403987,2,1281
MRPL4,2,1281
RPS8,2,1281
RELL2,2,1281
SCRN2_ENST00000407215,2,1281
ERP29_ENST00000546477,2,1281
NUBP2_ENST00000565134,2,1281
RASA4_ENST00000449970,2,1281
PLPPR3_ENST00000520876,2,1281
OR1K1,2,1281
UBALD2_ENST00000589240,2,1281
SIX2,2,1281
KCNMA1_ENST00000618048,2,1281
GEMIN6,2,1281
IL32,2,1281
PSMC5_ENST00000581882,2,1281
SNRNP35_ENST00000526639,2,1281
C19orf53_ENST00000593274,2,1281
FBL,2,1281
NDUFA2_ENST00000512088,2,1281
MT3_ENST00000565838,2,1281
HMGB1_ENST00000339872,2,1281
LRRC3,2,1281
LTB4R_ENST00000396782,2,1281
MAGEA4_ENST00000393920,2,1281
OR2B2,2,1281
SMIM22_ENST00000589721,2,1259
ARL4C,2,1281
PNRC1,2,1679
UNC119_ENST00000484980,2,1281
KCNAB3,2,1281
SNAPC5_ENST00000566658,2,1281
MC4R,2,1281
ATP6V0A2_ENST00000544833,2,1281
FADS2_ENST00000517839,2,1281
ARHGAP27_ENST00000528384,2,1281
MMAB_ENST00000537236,2,1281
GSX2,2,1281
APOA1,2,1281
LSM10,2,1281
C17orf100,2,1259
RPS27L_ENST00000635699,2,1281
RPL9_ENST00000449470,2,1281
UQCC2,2,1281
PRELID1_ENST00000503216,2,1281
RPL7L1,2,1281
OR5K4,2,1281
IL32_ENST00000530890,2,1281
CMA1,2,1281
ARL6IP4_ENST00000357866,2,1281
EIF5A_ENST00000416016,2,1281
RPL15_ENST00000436146,2,1281
ABCD1_ENST00000370129,2,1311
SLC25A46_ENST00000509432,2,1281
PEX11A_ENST00000561257,2,1281
IFNA2,2,1281
PLEKHJ1_ENST00000591099,2,1281
NDUFC1_ENST00000539387,2,1281
NABP1_ENST00000409510,2,1281
RXFP4,2,1281
MEA1,2,1281
FADS1_ENST00000536991,2,1281
SERTAD1,2,1281
NOP10_ENST00000557912,2,1281
MYL12A_ENST00000536605,2,1281
ASB8_ENST00000536549,2,1281
TONSL_ENST00000613741,2,1259
NME2_ENST00000393183,2,1259
DEFB130A,2,1259
ARL16_ENST00000621051,2,1259
MRPS7,2,1281
PRELID1,2,1281
IL32_ENST00000613483,2,1281
PRRG3_ENST00000370354,2,1281
DOLPP1,2,1281
SERPINA5_ENST00000554866,2,1281
HDAC6_ENST00000465269,2,1281
ACOT6,2,1281
IL3RA,2,1259
SNRNP35,2,1281
RPL9_ENST00000503277,2,1281
ANKRD49_ENST00000540349,2,1281
NECAP1_ENST00000639811,2,1281
LAMTOR5_ENST00000602858,2,1281
GPX7,2,1281
AMT_ENST00000637682,2,1281
ASPHD1_ENST00000483405,2,1281
OR13D1_ENST00000641530,2,1281
PPP1R14A_ENST00000587515,2,1281
NNAT,2,1281
MRPL55_ENST00000366742,2,1281
LAMTOR5_ENST00000474861,2,1281
OR11H1_ENST00000643195,2,1259
SPINT3,2,1259
B3GNT8,2,1281
TEX13B,2,1281
IL32_ENST00000530538,2,1281
CCDC71,2,1281
MRGPRF_ENST00000320913,2,1281
APH1A,2,1281
IL32_ENST00000552356,2,1281
GINS4_ENST00000520710,2,1281
SNAPC5_ENST00000563480,2,1281
MSL3_ENST00000337339,2,1281
RPS19BP1,2,1281
FGF8_ENST00000344255,2,1281
RGL4_ENST00000612432,2,1281
YME1L1_ENST00000477432,2,1281
ABTB1_ENST00000468137,2,1281
BZW1_ENST00000409226,2,1281
OR4F17,2,1259
FAM122C_ENST00000482240,2,1281
MEA1_ENST00000642748,2,1281
TRAPPC2_ENST00000519885,2,1281
ATP6V0C,2,1281
DNAJC4_ENST00000321685,2,1281
LBX2_ENST00000460508,2,1281
NME2_ENST00000514264,2,1259
DRD4,2,1281
CCDC54,2,1281
HES6_ENST00000409002,2,1281
TP53AIP1_ENST00000458238,2,1281
MC5R_ENST00000324750,2,1281
RNASE9_ENST00000557209,2,1281
IL32_ENST00000531965,2,1281
KRTAP9-3,2,1281
LEAP2,2,1281
MTRNR2L6,2,1259
YPEL3_ENST00000398838,2,1281
HIST1H2AK,2,1259
CHMP4A,2,1281
AMELX_ENST00000380714,2,1281
BCL2L12_ENST00000598306,2,1281
OR10H3_ENST00000305892,2,1281
PIRT,2,1259
SHBG_ENST00000575903,2,1281
RPS15A_ENST00000563390,2,1281
RNASE9_ENST00000338904,2,1281
ASPDH,2,1281
C20orf173_ENST00000246199,2,1259
ODF3B_ENST00000403326,2,1281
TCP10_ENST00000476779,2,1259
EEF1E1_ENST00000507463,2,1281
VEGFB_ENST00000426086,2,1281
ZFAND2B_ENST00000409217,2,1281
DTX3L_ENST00000383661,2,1281
HMGB1_ENST00000326004,2,1281
FOXC1,2,1281
POLL_ENST00000370169,2,1281
SLC10A5,2,1281
OR10Z1_ENST00000361284,2,1281
SOCS2_ENST00000548537,2,1281
ZNF414,2,1281
SRXN1,2,1281
TEX46,2,1259
NDUFA2,2,1281
H3F3A_ENST00000366814,2,1702
BTBD6_ENST00000463376,2,1281
CMTM5_ENST00000382809,2,1281
MASP2_ENST00000400898,2,1281
IER2_ENST00000587885,2,1281
SMIM34A,2,1259
PCED1A,2,1281
CTDNEP1_ENST00000318988,2,1281
ASCL5,2,1259
OR4C46,2,1281
TIMM10B,2,1281
MAGEA4,2,1281
NDUFA11,2,1281
RPL18A,2,1281
BCDIN3D,2,1281
WDR61_ENST00000558459,2,1281
ANKRD65_ENST00000520296,2,1259
RNASE9_ENST00000557068,2,1281
ARL6IP4_ENST00000543566,2,1281
RAB6D,2,1259
AK1,2,1281
COL11A2_ENST00000395194,2,1281
MYEOV,2,1281
MYMX_ENST00000576476,2,1259
SURF6,2,1281
TNFAIP3_ENST00000621150,2,1727
RRAS,2,1281
FABP7_ENST00000368444,2,1281
HDAC6_ENST00000441703,2,1281
DNAJC22_ENST00000395069,2,1281
NOL3_ENST00000268605,2,1281
TMEM177_ENST00000409951,2,1281
NAA80_ENST00000417393,2,1259
FGF8_ENST00000618991,2,1281
SERINC4_ENST00000299969,2,1281
IRF3_ENST00000442265,2,1281
DYNLL2,2,1281
NDUFA4L2_ENST00000556732,2,1281
TSSK3,2,1281
TMEM129_ENST00000303277,2,1281
HIST1H2BB,2,1259
PLA2G4B_ENST00000458483,2,1259
KRTAP19-5,2,1281
GJD4,2,1281
RPLP2,2,1281
TSSK4,2,1281
GLMP_ENST00000612353,2,1281
ZNF584_ENST00000596281,2,1281
DNAJC19_ENST00000486355,2,1281
NPIPB5,2,1259
PRXL2B_ENST00000378425,2,1281
CMTM5_ENST00000359320,2,1281
PHF19_ENST00000419155,2,1281
THOC6_ENST00000575576,2,1281
PEX26_ENST00000610387,2,1281
PRG2,2,1259
SHISA4,2,1281
PSMD8_ENST00000592035,2,1281
SIGIRR_ENST00000531205,2,1281
EGLN3_ENST00000547327,2,1281
SERF2,2,1281
IRGM,2,1259
OR13D1,2,1281
MRFAP1L1,2,1281
ZC3H14_ENST00000318308,2,1281
MPHOSPH10_ENST00000498451,2,1281
ALKBH6_ENST00000252984,2,1281
PPIL4_ENST00000340881,2,1281
PTMS_ENST00000619580,2,1281
MOK_ENST00000522867,2,1281
CHMP4A_ENST00000530996,2,1281
DLK2,2,1281
FLVCR2_ENST00000555027,2,1281
MRPS26,2,1281
FOXP2_ENST00000638397,2,1281
IL32_ENST00000549213,2,1281
KIFC2,2,1281
AMT_ENST00000636522,2,1281
MARCH9,2,1281
SMARCE1_ENST00000643806,2,1281
U2AF1L4_ENST00000378975,2,1281
ISCU_ENST00000392807,2,1281
MRPL55_ENST00000366739,2,1281
RNF123_ENST00000629802,2,1281
HMGN1,2,1281
MYL6B,2,1281
SRP19_ENST00000621420,2,1311
SLC4A1_ENST00000631130,2,1281
BZW1,2,1281
SAC3D1_ENST00000531072,2,1281
OR52J3,2,1281
APEH_ENST00000438011,2,1282
BCCIP_ENST00000278100,2,1281
MCRIP1_ENST00000573478,2,1259
LAMTOR5_ENST00000614544,2,1281
RABGGTA_ENST00000560777,2,1259
IL32_ENST00000529699,2,1281
HMGN2,2,1281
ALG10B_ENST00000551464,2,1281
FXYD1,2,1281
MCRIP1,2,1259
IL11_ENST00000585513,2,1283
HSPB7_ENST00000406363,2,1281
KNTC1_ENST00000534995,2,1281
AP4M1_ENST00000429084,2,1281
TUBA1B,2,1281
BRK1,2,1259
TMEM208_ENST00000565201,2,1259
IL32_ENST00000526464,2,1281
CYB5RL_ENST00000497820,2,1259
C1orf115,2,1281
H2BFS,2,1259
ZCCHC18_ENST00000537356,2,1281
DLD_ENST00000639772,2,1281
SCRN2_ENST00000584123,2,1281
NXNL2_ENST00000618633,2,1281
CENPX_ENST00000580435,2,1281
RNF208_ENST00000391553,2,1259
CKS1B_ENST00000368436,2,1289
GAGE2E,2,1259
SNAPC5_ENST00000307979,2,1281
SMIM7_ENST00000597711,2,1281
OR9I1_ENST00000302610,2,1281
NOXO1_ENST00000356120,2,1281
CLDND1_ENST00000510545,2,1281
TSTD1_ENST00000318289,2,1259
PMCH,2,1281
ORMDL2_ENST00000552672,2,1281
SLC26A6_ENST00000358747,2,1281
GPAA1,2,1281
RNF151_ENST00000569210,2,1259
TRIM7_ENST00000334421,2,1281
RPL17_ENST00000618619,2,1281
PSMC5,2,1281
NRN1L_ENST00000576147,2,1281
TREX1_ENST00000635452,2,1281
ZFAND5_ENST00000376960,2,1281
SLC26A6,2,1281
OR2AG2_ENST00000338569,2,1281
PRDX1_ENST00000372079,2,1281
NET1_ENST00000380359,2,1281
LARP6_ENST00000344870,2,1281
OR4K17,2,1281
HMGB1_ENST00000399489,2,1281
MRPL55_ENST00000366746,2,1281
SETD6_ENST00000394266,2,1281
FAM243A,2,1259
HOXC8,2,1281
GOLGA8Q,2,1259
PRR13_ENST00000379786,2,1281
USB1_ENST00000423271,2,1281
PLGLB1,2,1259
KLK12_ENST00000529888,2,1281
CEP250_ENST00000397524,2,1281
LPAR2_ENST00000407877,2,1281
APBB3_ENST00000358580,2,1281
FAM177A1_ENST00000554052,2,1281
APBB3_ENST00000511201,2,1281
SUOX_ENST00000548274,2,1281
GJA9,2,1259
RPL15_ENST00000644684,2,1281
RABGAP1_ENST00000616002,2,1281
RBSN_ENST00000449050,2,1281
CIAO2B,2,1259
RRM2_ENST00000641198,2,1281
ILVBL,2,1281
CLEC10A,2,1281
SMIM7,2,1281
PSMA4_ENST00000560217,2,1281
PRTG_ENST00000561292,2,1281
DNAJC19_ENST00000646965,2,1281
KAT2A,2,1281
EIF5A_ENST00000419711,2,1281
FOXB1,2,1281
NEK2,2,1281
ZNF205_ENST00000382192,2,1281
SGCA,2,1281
NRL_ENST00000397002,2,1281
NR2F2_ENST00000453270,2,1281
SNAI2_ENST00000020945,2,1281
ALDH3A2_ENST00000626500,2,1281
OGG1_ENST00000339511,2,1281
CCL25_ENST00000253451,2,1281
RPS27L_ENST00000411926,2,1281
KLF10_ENST00000395884,2,1281
HINT2,2,1281
SYTL1_ENST00000318074,2,1281
NMB,2,1281
PRR13_ENST00000551003,2,1281
OAS1_ENST00000553185,2,1281
SERF1B_ENST00000503931,2,1259
DBN1_ENST00000512501,2,1281
AMT_ENST00000638063,2,1281
MTA2_ENST00000524902,2,1281
EXOSC1_ENST00000485122,2,1281
CGREF1_ENST00000640154,2,1281
OVOL3,2,1259
WDR83OS_ENST00000222190,2,1281
ACP5_ENST00000218758,2,1281
APOM_ENST00000375918,2,1281
EHF_ENST00000527935,2,1281
PIGP_ENST00000399098,2,1281
RELL2_ENST00000518856,2,1281
AC006518.7,2,1259
THAP1_ENST00000345117,2,1281
DUSP21,2,1281
CTXN3_ENST00000620385,2,1259
C1QA,2,1281
DUSP13_ENST00000464872,2,1281
GOLGA8H,2,1259
ALG1_ENST00000544428,2,1281
ZNF213_ENST00000576416,2,1281
SFTPC_ENST00000521315,2,1281
RHEBL1,2,1281
TCEA3_ENST00000374601,2,1259
NFKBIA,2,1679
MRLN_ENST00000414264,2,1259
GPAA1_ENST00000361036,2,1281
CLDND1,2,1281
MSS51,2,1281
SFTPC,2,1281
SNAPC2,2,1281
FGF8_ENST00000346714,2,1281
PPM1N_ENST00000396735,2,1259
POLR1D,2,1281
MIEF2_ENST00000578174,2,1281
OSCAR_ENST00000616447,2,1281
FGF17_ENST00000518533,2,1281
SPDYE16_ENST00000633306,2,1259
KHDC1L,2,1259
FNDC9,2,1281
CHAC1_ENST00000617768,2,1281
PSMC5_ENST00000375812,2,1281
UTY_ENST00000382893,2,1259
SS18L2_ENST00000011691,2,1281
DXO,2,1281
CEND1,2,1281
PPP1R2B,2,1259
HTR3E_ENST00000335304,2,1281
MBD3L5,2,1259
TAGAP_ENST00000338313,2,1281
CRLF1,2,1281
JPH4_ENST00000544177,2,1281
GDF9_ENST00000296875,2,1281
TMEM97_ENST00000583381,2,1281
PRR19,2,1281
PSMC3IP_ENST00000590760,2,1281
STATH_ENST00000615994,2,1281
ODF3B_ENST00000405135,2,1281
RPS18_ENST00000474973,2,1281
RNH1_ENST00000397615,2,1281
PCK2,2,1281
CEP104_ENST00000378223,2,1281
CHORDC1_ENST00000530765,2,1281
RPL21_ENST00000272274,2,1281
MAP10,2,1259
NME3,2,1281
ABTB1,2,1281
PCBP4_ENST00000322099,2,1281
PPM1N_ENST00000401593,2,1259
FBXL22,2,1281
TMEM170A_ENST00000569276,2,1281
ENKD1,2,1281
SELENOM_ENST00000400299,2,1281
ORMDL2_ENST00000548974,2,1281
POLR2A,2,1281
ABTB1_ENST00000453791,2,1281
ARFRP1_ENST00000618838,2,1281
RASSF7_ENST00000454668,2,1281
DHRSX,2,1259
CITED1,2,1281
C19orf70_ENST00000309324,2,1281
UBE2Q2L,2,1259
PRSS2_ENST00000539842,2,1259
PRR13_ENST00000549068,2,1281
HIST1H4H_ENST00000377727,2,1281
SIRT7,2,1281
SHBG_ENST00000441599,2,1281
IGHV3OR16-9,2,1281
DEFB115,2,1281
ASCL3,2,1281
TMEM150A_ENST00000334462,2,1281
ZNF174_ENST00000571936,2,1281
WFDC2_ENST00000339946,2,1281
PEX26_ENST00000399744,2,1281
ABHD14A,2,1281
GPBAR1,2,1259
ENO2_ENST00000545045,2,1281
MRPS18C_ENST00000507349,2,1281
SMN1_ENST00000351205,2,1259
OR4K5,2,1281
TREX1,2,1281
HIST1H2AL,2,1259
MTA2_ENST00000527204,2,1281
RBM14_ENST00000443702,2,1281
PSME2,2,1281
RND1,2,1281
C12orf43_ENST00000539736,2,1281
RBM4B_ENST00000524637,2,1281
SYTL1_ENST00000618673,2,1281
RACK1_ENST00000376817,2,1281
MRPL34_ENST00000602206,2,1281
HOXD11,2,1281
PHLDA3_ENST00000367309,2,1281
RPS11_ENST00000596873,2,1281
POLL_ENST00000299206,2,1281
AMT_ENST00000427987,2,1281
AIMP2_ENST00000395236,2,1281
DBNDD2_ENST00000372712,2,1281
PIGP_ENST00000399102,2,1281
SURF2,2,1281
MED9_ENST00000580462,2,1281
C2CD4A,2,1281
CANT1_ENST00000620915,2,1281
DNPH1,2,1281
ALKBH6,2,1281
YPEL3_ENST00000566134,2,1281
CXCL11_ENST00000503860,2,1281
IL32_ENST00000325568,2,1281
GMFG_ENST00000595636,2,1281
PCK2_ENST00000559250,2,1281
COMMD6_ENST00000626103,2,1281
RPP40_ENST00000464646,2,1281
CCL2_ENST00000580907,2,1281
GLMP_ENST00000614643,2,1281
H1FOO_ENST00000503977,2,1281
AVPR2_ENST00000370049,2,1281
OR13C9,2,1281
RAX2,2,1281
FBXO2,2,1281
FPGT_ENST00000370894,2,1281
PIGH_ENST00000559581,2,1281
LY6G6C,2,1281
DOK4,2,1281
SPAG4,2,1281
PPM1N_ENST00000396736,2,1259
TPM2_ENST00000378300,2,1281
OR10A2_ENST00000307322,2,1281
CYP26A1,2,1281
SSBP4_ENST00000599699,2,1281
LCN6,2,1281
CCDC106_ENST00000588740,2,1281
BRIX1,2,1281
DALRD3_ENST00000440857,2,1281
BTBD6_ENST00000327471,2,1281
PROCR,2,1281
APOBR_ENST00000431282,2,1281
SYTL1,2,1281
RNASE9_ENST00000429244,2,1281
DUOXA1_ENST00000560572,2,1281
HAGHL_ENST00000564545,2,1281
HLA-DQB2,2,1259
ELP5_ENST00000574255,2,1281
DCAF15,2,1281
OR6C76,2,1281
OR10G7_ENST00000330487,2,1281
MC1R,2,1259
GPR6_ENST00000275169,2,1311
MIXL1_ENST00000366810,2,1281
RPS21,2,1281
ADORA3,2,1259
FERD3L,2,1281
NUDT8_ENST00000301490,2,1281
DEFA4,2,1281
SERF2_ENST00000339624,2,1281
PDCD2_ENST00000443345,2,1281
ADIRF,2,1281
JMJD8,2,1259
ELP5_ENST00000396627,2,1281
REXO4,2,1281
C9orf40,2,1281
CCL1,2,1281
MAGEA3,2,1281
GRN_ENST00000639447,2,1281
S100A7L2,2,1281
FXYD3_ENST00000605552,2,1281
PRAMEF25_ENST00000619661,2,1259
HTATIP2_ENST00000532505,2,1281
MUCL1_ENST00000619042,2,1281
NUDT18,2,1259
TCEAL3_ENST00000372627,2,1281
KCNK7_ENST00000394216,2,1281
CGA_ENST00000369582,2,1281
AIMP2,2,1281
IER5L,2,1281
RBM7_ENST00000545678,2,1281
RPLP1_ENST00000560274,2,1281
TGFBI_ENST00000508076,2,1259
TMEM70,2,1281
DUSP13_ENST00000472493,2,1281
SMN1_ENST00000503079,2,1259
HOXC9_ENST00000508190,2,1281
LEUTX,2,1259
OVOL3_ENST00000585332,2,1259
TRABD,2,1281
MILR1_ENST00000612535,2,1259
LIMD2_ENST00000583211,2,1281
NDUFB2_ENST00000465506,2,1281
MT-ND5,2,1259
DOK4_ENST00000569548,2,1281
GPR82,2,1281
PTPN5_ENST00000396166,2,1281
MAPK13_ENST00000373766,2,1281
MYL6_ENST00000547649,2,1281
PMAIP1,2,1679
LAMTOR5_ENST00000602318,2,1281
RACK1_ENST00000511900,2,1281
DEFA3,2,1281
DYNLT1,2,1281
SUOX,2,1281
MRPL55_ENST00000366741,2,1281
VEGFB,2,1281
BCL2L12_ENST00000594157,2,1281
FHL3,2,1281
HYAL2,2,1281
DUSP13_ENST00000605915,2,1281
SMARCD2_ENST00000225742,2,1281
THOC6,2,1281
CES2,2,1281
TMEM129_ENST00000536901,2,1281
SRP19_ENST00000282999,2,1311
MPV17L,2,1281
IL32_ENST00000548476,2,1281
LYZ_ENST00000549690,2,1311
GGA1_ENST00000405147,2,1281
SGCA_ENST00000344627,2,1281
NMB_ENST00000360476,2,1281
RRM2,2,1281
MIXL1,2,1281
MRPL54,2,1281
SCRN2,2,1281
EIF6,2,1281
NKIRAS1_ENST00000614374,2,1281
RBM3_ENST00000376755,2,1281
HOXD1,2,1281
DPH5_ENST00000427040,2,1281
DXO_ENST00000375356,2,1281
PIGQ_ENST00000422307,2,1281
PITX2,2,1281
IER2_ENST00000292433,2,1281
OR7A10_ENST00000248058,2,1281
EGLN2_ENST00000594140,2,1281
TRIM43B_ENST00000432468,2,1259
RAX2_ENST00000555978,2,1281
HBB,2,1281
XAGE3_ENST00000375491,2,1281
TP53TG3D_ENST00000569631,2,1259
SAP18_ENST00000607003,2,1281
SMN1_ENST00000514951,2,1259
TINAGL1,2,1281
HLA-G_ENST00000376818,2,1281
CALHM6,2,1281
KLF1,2,1281
PIWIL4_ENST00000537419,2,1281
GIMAP5,2,1281
MRPL55_ENST00000336520,2,1281
CDK2AP1,2,1281
PRSS2,2,1259
FBF1_ENST00000586631,2,1281
ARHGDIB_ENST00000541644,2,1281
CELA3A_ENST00000374663,2,1259
TEX12_ENST00000530752,2,1281
MC5R,2,1281
CHTF18_ENST00000455171,2,1281
SPRY1_ENST00000622283,2,1281
LCE3D,2,1281
CENPX_ENST00000392359,2,1281
YARS2,2,1281
GRIA4_ENST00000527669,2,1281
HMSD,2,1259
CAMK1,2,1281
SLC48A1,2,1259
OR56A5_ENST00000340110,2,1259
RPL15_ENST00000435882,2,1281
CCNG2,2,1281
CMTM5,2,1281
SAP25,2,1259
TAS2R4,2,1281
TMEM144_ENST00000509278,2,1281
FAM19A1_ENST00000617084,2,1259
SLC26A6_ENST00000337000,2,1281
VCX3A_ENST00000398729,2,1259
RIC8A_ENST00000527696,2,1281
ZC3HAV1L,2,1281
CMTM2,2,1281
PHLDA3,2,1281
THAP5_ENST00000438865,2,1281
NKX2-6,2,1281
MAD2L1BP,2,1281
NPY5R_ENST00000506953,2,1281
IFRD2,2,1259
C12orf45_ENST00000280749,2,1281
GFRA4_ENST00000290417,2,1281
CRYAB_ENST00000616970,2,1281
CDCA3_ENST00000422785,2,1281
OVCA2,2,1259
ASPHD1,2,1281
CIDEB_ENST00000258807,2,1281
RIC8A,2,1281
RPL17_ENST00000580261,2,1281
RPS7_ENST00000646909,2,1281
MAPK12_ENST00000395778,2,1281
TRIM16L,2,1281
FXYD1_ENST00000589209,2,1281
NSD1_ENST00000511258,2,1687
C19orf25_ENST00000585675,2,1259
METRNL_ENST00000571814,2,1281
PSMG4,2,1281
UCN2,2,1281
RANBP6,2,1281
SNCG_ENST00000348795,2,1281
TPM2_ENST00000360958,2,1281
RPL15,2,1281
SNAPC5_ENST00000395589,2,1281
TNFSF12,2,1259
MXD3_ENST00000427908,2,1281
KRTAP5-9,2,1259
TMEM242_ENST00000367144,2,1259
POLL_ENST00000339310,2,1281
RGL4_ENST00000615003,2,1281
B3GNT4_ENST00000537991,2,1281
MRPL4_ENST00000393733,2,1281
PTS,2,1281
RPS27L_ENST00000455271,2,1281
UQCRQ_ENST00000378665,2,1281
GNPTG_ENST00000527137,2,1281
MFAP1,2,1281
EXOC7_ENST00000406660,2,1281
UBE4A_ENST00000545354,2,1281
FKBP2,2,1281
SETD7_ENST00000608958,2,1281
ARL6IP4_ENST00000412505,2,1281
PEBP1,2,1259
CCDC124,2,1281
APOM,2,1281
RHOXF2,2,1259
KRTAP4-9_ENST00000617453,2,1259
HIST1H2AE,2,1259
DAZ4_ENST00000440066,2,1259
TMSB15B_ENST00000540220,2,1281
AC135050.2,2,1259
P2RX2_ENST00000350048,2,1281
NQO2_ENST00000338130,2,1281
RASA4_ENST00000461209,2,1281
ZFAND5_ENST00000343431,2,1281
UTS2R,2,1281
DISP3_ENST00000304391,2,1311
LAT_ENST00000395456,2,1259
MCRIP1_ENST00000576431,2,1259
FGF17,2,1281
RPS7_ENST00000406376,2,1281
TBL2_ENST00000432538,2,1281
RPL17-C18orf32,2,1259
C11orf91,2,1259
PRR13_ENST00000549135,2,1281
SETD6_ENST00000310682,2,1281
TMSB15B_ENST00000563257,2,1281
OAZ1_ENST00000582888,2,1281
RPF1_ENST00000370656,2,1281
ARFRP1_ENST00000612256,2,1281
MYL6_ENST00000293422,2,1281
MS4A6A_ENST00000532169,2,1281
PSAPL1,2,1281
CCDC28B_ENST00000373602,2,1281
ANG,2,1259
DIRAS3,2,1281
DNAJC19_ENST00000479269,2,1281
HSD11B2,2,1281
SMIM10L2B,2,1259
ERRFI1_ENST00000467067,2,1679
ELANE,2,1281
POLB_ENST00000521492,2,1281
ARL6IP4_ENST00000454885,2,1281
OR2V1_ENST00000329365,2,1259
TSTD1_ENST00000368023,2,1259
NRTN,2,1281
PSMC5_ENST00000580864,2,1281
APBB3_ENST00000412920,2,1281
SNF8_ENST00000290330,2,1281
BIRC5,2,1289
LBHD1,2,1281
C4A,2,1259
GTPBP3_ENST00000324894,2,1281
BCL2L12_ENST00000600947,2,1281
RBM14_ENST00000409738,2,1281
JMJD4,2,1281
OR2B6,2,1281
KCNMA1_ENST00000481070,2,1281
F2RL3_ENST00000599210,2,1281
IL32_ENST00000396887,2,1281
PLPP2,2,1281
IGFLR1_ENST00000588992,2,1281
ABHD14A_ENST00000458031,2,1281
PABPC1L2A,2,1259
ASB6,2,1281
SELENOW_ENST00000612212,2,1259
CMTM3_ENST00000460097,2,1281
CAPS_ENST00000452990,2,1281
CHAC1_ENST00000444189,2,1281
C18orf21_ENST00000333234,2,1281
OR6A2_ENST00000332601,2,1281
MRPL4_ENST00000590669,2,1281
SNAI2,2,1281
ZC3H14_ENST00000555900,2,1281
CXorf40A_ENST00000422892,2,1259
CCDC28B,2,1281
TMEM200C_ENST00000383490,2,1259
RPL15_ENST00000413699,2,1281
SCGB1A1,2,1281
GGCT_ENST00000409390,2,1281
LSM2,2,1281
ANKRD2,2,1281
HIST1H2AB,2,1260
ALKBH6_ENST00000486389,2,1281
RGL4,2,1281
GPATCH11,2,1281
SNAPC2_ENST00000597584,2,1281
LAT_ENST00000566177,2,1259
ZNF705B,2,1259
ID2,2,1281
TSPYL4,2,1281
NPPA_ENST00000376476,2,1281
MYL5_ENST00000506838,2,1281
BOD1_ENST00000285908,2,1281
KRTAP12-3,2,1281
